0,0,0,0,0,0,0,0,-65
0,0,0,0,0,0,0,0,3
0.02,-9.4125,0,1,0,-0.8,10,9.8625,3
0.052,-9.31192,0,1,0,-0.8,10,10.21192,3
0.06,-9.2868,0,1,0,-0.8,10,10.6368,3
0.078,-9.23028,0,1,0,-0.8,10,11.03028,3
0.092,-9.18632,0,1,0,-0.8,10,11.43632,3
0.112,-9.123505,0,1,0,-0.8,10,11.8235,3
0.127,-9.076317,0,1,0,-0.8,10,12.22632,3
0.145,-9.019799,0,1,0,-0.8,10,12.6198,3
0.16,-8.9727,0,1,0,-0.8,10,13.0227,3
0.177,-8.91932,0,1,0,-0.8,10,13.41932,3
0.193,-8.869054,0,1,0,-0.8,10,13.81905,3
0.21,-8.8156,0,1,0,-0.8,10,14.2156,3
0.226,-8.76536,0,1,0,-0.8,10,14.61536,3
0.244,-8.70884,0,1,0,-0.8,10,15.00884,3
0.26,-8.6586,0,1,0,-0.8,10,15.4086,3
0.277,-8.605146,0,1,0,-0.8,10,15.80515,3
0.293,-8.554879,0,1,0,-0.8,10,16.20488,3
0.31,-8.5015,0,1,0,-0.8,10,16.6015,3
0.327,-8.44812,0,1,0,-0.8,10,16.99812,3
0.344,-8.39474,0,1,0,-0.8,10,17.39474,3
0.358,-8.350786,0,1,0,-0.8,10,17.80079,3
0.376,-8.294155,0,1,0,-0.8,10,18.19415,3
0.391,-8.24706,0,1,0,-0.8,10,18.24706,3
0.409,-8.190539,0,1,0,-0.8,10,18.19054,3
0.425,-8.140301,0,1,0,-0.8,10,18.1403,3
0.444,-8.080602,0,1,0,-0.8,10,18.0806,3
0.458,-8.036578,0,1,0,-0.8,10,18.03658,3
0.477,-7.97692,0,1,0,-0.8,10,17.97692,3
0.492,-7.92982,0,1,0,-0.8,10,17.92982,3
0.51,-7.8733,0,1,0,-0.8,10,17.8733,3
0.526,-7.822998,0,1,0,-0.8,10,17.823,3
0.544,-7.76644,0,1,0,-0.8,10,17.76644,3
0.56,-7.7162,0,1,0,-0.8,10,17.7162,3
0.577,-7.66282,0,1,0,-0.8,10,17.66282,3
0.594,-7.609445,0,1,0,-0.8,10,17.60945,3
0.612,-7.552814,0,1,0,-0.8,10,17.55281,2
0.627,-7.50572,0,1,0,-0.8,10,17.50572,1
0.646,-7.44606,0,1,0,-0.8,10,17.44606,0
0.66,-7.4021,0,1,0,-0.8,10,17.4021,-1
0.678,-7.34558,0,1,0,-0.8,10,16.89558,-3
0.694,-7.295302,0,1,0,-0.8,10,16.3953,-4
0.711,-7.24186,0,1,0,-0.8,10,15.89186,-6
0.725,-7.1979,0,1,0,-0.8,10,15.3979,-7
0.744,-7.13824,0,1,0,-0.8,10,14.88824,-8
0.76,-7.088,0,1,0,-0.8,10,14.388,-8
0.776,-7.037698,0,1,0,-0.8,10,13.8877,-9
0.791,-6.99056,0,1,0,-0.8,10,13.39056,-10
0.81,-6.9309,0,1,0,-0.8,10,12.8809,-11
0.826,-6.88066,0,1,0,-0.8,10,12.38066,-12
0.844,-6.824145,0,1,0,-0.8,10,11.87415,-15
0.859,-6.776946,0,1,0,-0.8,10,11.37695,-18
0.877,-6.72042,0,1,0,-0.8,10,10.87042,-22
0.896,-6.66076,0,1,0,-0.8,10,10.36076,-26
0.915,-6.6011,0,1,0,-0.8,10,9.851103,-31
0.929,-6.55714,0,1,0,-0.8,10,9.357142,-35
0.945,-6.50685,0,1,0,-0.8,10,8.856853,-40
0.961,-6.45656,0,1,0,-0.8,10,8.356563,-45
0.978,-6.40318,0,1,0,-0.8,10,7.853182,-51
0.993,-6.35608,0,1,0,-0.8,10,7.356082,-56
1.01,-6.3027,0,1,0,-0.8,10,6.852702,-61
1.025,-6.25555,0,1,0,-0.8,10,6.355552,-66
1.044,-6.19584,0,1,0,-0.8,10,5.845842,-71
1.058,-6.15188,0,1,0,-0.8,10,5.351882,-74
1.076,-6.09536,0,1,0,-0.8,10,4.845363,-78
1.091,-6.048261,0,1,0,-0.8,10,4.348263,-81
1.109,-5.991647,0,1,0,-0.8,10,3.841649,-84
1.125,-5.9414,0,1,0,-0.8,10,3.341402,-86
1.144,-5.88174,0,1,0,-0.8,10,2.831742,-88
1.158,-5.83778,0,1,0,-0.8,10,2.337782,-89
1.175,-5.784406,0,1,0,-0.8,10,1.834408,-90
1.193,-5.727773,0,1,0,-0.8,10,1.327775,-90
1.209,-5.67754,0,1,0,-0.8,10,0.8275418,-90
1.224,-5.63044,0,1,0,-0.8,10,0.3304424,-90
1.242,-5.57392,0,1,0,-0.8,10,-0.1760774,-90
1.258,-5.52368,0,1,0,-0.8,10,-0.6763177,-90
1.276,-5.467098,0,1,0,-0.8,10,-1.182899,-90
1.292,-5.41682,0,1,0,-0.8,10,-1.683177,-90
1.31,-5.3603,0,1,0,-0.8,10,-2.189697,-92
1.326,-5.310061,0,1,0,-0.8,10,-2.689936,-93
1.344,-5.253545,0,1,0,-0.8,10,-3.196452,-95
1.358,-5.209495,0,1,0,-0.8,10,-3.690502,-97
1.376,-5.15296,0,1,0,-0.8,10,-4.197037,-99
1.393,-5.09958,0,1,0,-0.8,10,-4.700416,-101
1.41,-5.0462,0,1,0,-0.8,10,-4.9538,-104
1.425,-4.999106,0,1,0,-0.8,10,-5.000894,-106
1.444,-4.939333,0,1,0,-0.8,10,-5.060667,-108
1.459,-4.89224,0,1,0,-0.8,10,-5.10776,-109
1.476,-4.83886,0,1,0,-0.8,10,-5.16114,-110
1.49,-4.7949,0,1,0,-0.8,10,-5.2051,-110
1.51,-4.7915,0,1,0,-0.8,10,-5.2085,-110
1.526,-4.836398,0,1,0,-0.8,10,-5.163602,-110
1.543,-4.884133,0,1,0,-0.8,10,-5.115867,-109
1.558,-4.926195,0,1,0,-0.8,10,-5.073805,-108
1.577,-4.979496,0,1,0,-0.8,10,-5.020504,-107
1.592,-5.021605,0,1,0,-0.8,10,-4.978395,-105
1.608,-5.066479,0,1,0,-0.8,10,-4.933521,-103
1.625,-5.1142,0,1,0,-0.8,10,-4.8858,-102
1.643,-5.164704,0,1,0,-0.8,10,-4.835296,-100
1.66,-5.2124,0,1,0,-0.8,10,-4.7876,-99
1.676,-5.257255,0,1,0,-0.8,10,-4.742745,-97
1.691,-5.299403,0,1,0,-0.8,10,-4.700597,-96
1.709,-5.349894,0,1,0,-0.8,10,-4.650106,-94
1.724,-5.391938,0,1,0,-0.8,10,-4.608062,-93
1.743,-5.445223,0,1,0,-0.8,10,-4.554777,-92
1.758,-5.487387,0,1,0,-0.8,10,-4.512613,-91
1.777,-5.540674,0,1,0,-0.8,10,-4.459326,-90
1.791,-5.579906,0,1,0,-0.8,10,-4.420094,-89
1.809,-5.630397,0,1,0,-0.8,10,-4.369603,-88
1.825,-5.6753,0,1,0,-0.8,10,-4.3247,-87
1.843,-5.725833,0,1,0,-0.8,10,-4.274167,-86
1.858,-5.767895,0,1,0,-0.8,10,-4.232105,-85
1.876,-5.818398,0,1,0,-0.8,10,-4.181602,-84
1.893,-5.866104,0,1,0,-0.8,10,-4.133896,-83
1.909,-5.91099,0,1,0,-0.8,10,-4.08901,-82
1.924,-5.953103,0,1,0,-0.8,10,-4.046897,-81
1.942,-6.003605,0,1,0,-0.8,10,-3.996395,-80
1.958,-6.048485,0,1,0,-0.8,10,-3.951515,-79
1.976,-6.098955,0,1,0,-0.8,10,-3.901045,-77
1.993,-6.146704,0,1,0,-0.8,10,-3.853296,-76
2.01,-6.1944,0,1,0,-0.8,10,-3.8056,-74
2.027,-6.242074,0,1,0,-0.8,10,-3.757926,-72
2.044,-6.289733,0,1,0,-0.8,10,-3.710267,-70
2.059,-6.331894,0,1,0,-0.8,10,-3.668106,-68
2.077,-6.382374,0,1,0,-0.8,10,-3.617626,-66
2.093,-6.427226,0,1,0,-0.8,10,-3.572774,-64
2.109,-6.472096,0,1,0,-0.8,10,-3.527904,-62
2.125,-6.517,0,1,0,-0.8,10,-3.483,-61
2.143,-6.567533,0,1,0,-0.8,10,-3.432467,-59
2.159,-6.612396,0,1,0,-0.8,10,-3.387604,-58
2.176,-6.660098,0,1,0,-0.8,10,-3.339902,-56
2.191,-6.702203,0,1,0,-0.8,10,-3.297797,-55
2.209,-6.752689,0,1,0,-0.8,10,-3.247311,-54
2.225,-6.7976,0,1,0,-0.8,10,-3.2024,-53
2.243,-6.848104,0,1,0,-0.8,10,-3.151896,-52
2.258,-6.890185,0,1,0,-0.8,10,-3.109815,-52
2.276,-6.940655,0,1,0,-0.8,10,-3.059345,-51
2.292,-6.985605,0,1,0,-0.8,10,-3.014395,-50
2.309,-7.033294,0,1,0,-0.8,10,-2.966706,-49
2.326,-7.080962,0,1,0,-0.8,10,-2.919038,-48
2.344,-7.131433,0,1,0,-0.8,10,-2.868567,-47
2.358,-7.170787,0,1,0,-0.8,10,-2.829213,-46
2.377,-7.224074,0,1,0,-0.8,10,-2.775926,-45
2.393,-7.268925,0,1,0,-0.8,10,-2.731075,-44
2.41,-7.3166,0,1,0,-0.8,10,-2.6834,-43
2.426,-7.361498,0,1,0,-0.8,10,-2.638502,-43
2.444,-7.412045,0,1,0,-0.8,10,-2.587955,-42
2.459,-7.454097,0,1,0,-0.8,10,-2.545903,-41
2.477,-7.504596,0,1,0,-0.8,10,-2.495404,-40
2.491,-7.543903,0,1,0,-0.8,10,-2.456097,-39
2.51,-7.5972,0,1,0,-0.8,10,-2.4028,-38
2.525,-7.6393,0,1,0,-0.8,10,-2.3607,-37
2.542,-7.687005,0,1,0,-0.8,10,-2.312995,-36
2.558,-7.731885,0,1,0,-0.8,10,-2.268115,-35
2.575,-7.779544,0,1,0,-0.8,10,-2.220456,-33
2.592,-7.827305,0,1,0,-0.8,10,-2.172695,-33
2.609,-7.874994,0,1,0,-0.8,10,-2.125006,-32
2.624,-7.917038,0,1,0,-0.8,10,-2.082962,-31
2.643,-7.970322,0,1,0,-0.8,10,-2.029678,-30
2.658,-8.012486,0,1,0,-0.8,10,-1.987514,-29
2.677,-8.065774,0,1,0,-0.8,10,-1.934226,-28
2.691,-8.105006,0,1,0,-0.8,10,-1.894994,-27
2.709,-8.155497,0,1,0,-0.8,10,-1.844503,-25
2.725,-8.200457,0,1,0,-0.8,10,-1.799543,-24
2.742,-8.248116,0,1,0,-0.8,10,-1.751884,-22
2.758,-8.292995,0,1,0,-0.8,10,-1.707005,-21
2.776,-8.343498,0,1,0,-0.8,10,-1.656502,-19
