0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,-3
0.02,-9.4125,0,1,0,-0.8,10,8.962501,-3
0.037,-9.359016,0,1,0,-0.8,10,8.459017,-3
0.04,-9.3496,0,1,0,-0.8,10,7.9996,-3
0.056,-9.29936,0,1,0,-0.8,10,7.49936,-3
0.06,-9.2868,0,1,0,-0.8,10,7.0368,-3
0.064,-9.27424,0,1,0,-0.8,10,6.574241,-3
0.07,-9.2554,0,1,0,-0.8,10,6.1054,-3
0.086,-9.20516,0,1,0,-0.8,10,5.60516,-3
0.103,-9.151783,0,1,0,-0.8,10,5.101783,-3
0.12,-9.0983,0,1,0,-0.8,10,4.5983,-3
0.122,-9.092013,0,1,0,-0.8,10,4.142014,-3
0.128,-9.073178,0,1,0,-0.8,10,3.673179,-3
0.144,-9.02294,0,1,0,-0.8,10,3.17294,-3
0.147,-9.013519,0,1,0,-0.8,10,2.71352,-3
0.164,-8.96014,0,1,0,-0.8,10,2.210141,-3
0.181,-8.90676,0,1,0,-0.8,10,1.706761,-3
0.197,-8.856446,0,1,0,-0.8,10,1.206448,-3
0.198,-8.853295,0,1,0,-0.8,10,0.7532969,-3
0.204,-8.834433,0,1,0,-0.8,10,0.2844343,-3
0.211,-8.81246,0,1,0,-0.8,10,-0.1875381,-3
0.228,-8.75908,0,1,0,-0.8,10,-0.690918,-3
0.244,-8.70884,0,1,0,-0.8,10,-1.191157,-3
0.246,-8.702559,0,1,0,-0.8,10,-1.297441,-3
0.253,-8.680579,0,1,0,-0.8,10,-1.319421,-3
0.269,-8.630344,0,1,0,-0.8,10,-1.369656,-3
0.271,-8.624054,0,1,0,-0.8,10,-1.375946,-3
0.288,-8.570578,0,1,0,-0.8,10,-1.429422,-3
0.29,-8.5643,0,1,0,-0.8,10,-1.4357,-3
0.307,-8.51092,0,1,0,-0.8,10,-1.48908,-3
0.313,-8.492081,0,1,0,-0.8,10,-1.507919,-3
0.32,-8.4701,0,1,0,-0.8,10,-1.5299,-3
0.336,-8.41986,0,1,0,-0.8,10,-1.58014,-3
0.353,-8.366484,0,1,0,-0.8,10,-1.633516,-3
0.369,-8.316146,0,1,0,-0.8,10,-1.683854,-3
0.371,-8.309855,0,1,0,-0.8,10,-1.690145,-3
0.378,-8.287878,0,1,0,-0.8,10,-1.712122,-3
0.383,-8.272181,0,1,0,-0.8,10,-1.727819,-3
0.4,-8.2188,0,1,0,-0.8,10,-1.7812,-3
0.416,-8.16856,0,1,0,-0.8,10,-1.83144,-3
0.418,-8.16228,0,1,0,-0.8,10,-1.83772,-3
0.424,-8.14344,0,1,0,-0.8,10,-1.85656,-3
0.441,-8.090054,0,1,0,-0.8,10,-1.909946,-3
0.447,-8.071146,0,1,0,-0.8,10,-1.928854,-3
0.464,-8.01774,0,1,0,-0.8,10,-1.98226,-3
0.467,-8.00832,0,1,0,-0.8,10,-1.99168,-3
0.474,-7.98634,0,1,0,-0.8,10,-2.01366,-2
0.49,-7.9361,0,1,0,-0.8,10,-2.0639,-2
0.507,-7.88272,0,1,0,-0.8,10,-2.11728,-1
0.525,-7.82615,0,1,0,-0.8,10,-2.17385,-1
0.54,-7.779,0,1,0,-0.8,10,-2.221,0
0.557,-7.72562,0,1,0,-0.8,10,-1.82438,0
0.563,-7.70678,0,1,0,-0.8,10,-1.39322,0
0.569,-7.68794,0,1,0,-0.8,10,-0.9620605,1
0.585,-7.6377,0,1,0,-0.8,10,-0.5623007,1
0.602,-7.584305,0,1,0,-0.8,10,-0.1656961,2
0.618,-7.533978,0,1,0,-0.8,10,0.2339773,3
0.635,-7.4806,0,1,0,-0.8,10,0.630599,4
0.637,-7.47432,0,1,0,-0.8,10,1.074318,4
0.643,-7.45548,0,1,0,-0.8,10,1.505478,4
0.66,-7.4021,0,1,0,-0.8,10,1.902098,5
0.676,-7.35186,0,1,0,-0.8,10,2.301858,5
0.68,-7.3393,0,1,0,-0.8,10,2.739298,6
0.697,-7.285846,0,1,0,-0.8,10,3.135843,6
