0,0,0,0,0,0,0,0,-129
0,0,0,0,0,0,0,0,-122
0.02,-9.4125,0,1,0,-0.8,10,8.962501,-122
0.036,-9.362155,0,1,0,-0.8,10,8.462155,-122
0.053,-9.308781,0,1,0,-0.8,10,7.958781,-122
0.07,-9.2554,0,1,0,-0.8,10,7.4554,-122
0.086,-9.20516,0,1,0,-0.8,10,6.95516,-122
0.103,-9.151783,0,1,0,-0.8,10,6.451783,-122
0.12,-9.0983,0,1,0,-0.8,10,5.9483,-122
0.136,-9.048059,0,1,0,-0.8,10,5.448059,-122
0.153,-8.99468,0,1,0,-0.8,10,4.94468,-122
0.169,-8.944441,0,1,0,-0.8,10,4.444441,-122
0.185,-8.894206,0,1,0,-0.8,10,3.944206,-122
0.203,-8.837573,0,1,0,-0.8,10,3.437573,-122
0.218,-8.79048,0,1,0,-0.8,10,2.94048,-122
0.235,-8.737101,0,1,0,-0.8,10,2.437101,-122
0.252,-8.68372,0,1,0,-0.8,10,1.933721,-122
0.268,-8.633487,0,1,0,-0.8,10,1.433488,-122
0.285,-8.579993,0,1,0,-0.8,10,0.9299946,-122
0.301,-8.52976,0,1,0,-0.8,10,0.4297619,-122
0.318,-8.47638,0,1,0,-0.8,10,-0.07361794,-122
0.334,-8.42614,0,1,0,-0.8,10,-0.5738583,-122
0.351,-8.372761,0,1,0,-0.8,10,-1.077237,-122
0.368,-8.319295,0,1,0,-0.8,10,-1.580703,-122
0.385,-8.265901,0,1,0,-0.8,10,-1.734099,-122
0.401,-8.21566,0,1,0,-0.8,10,-1.78434,-122
0.417,-8.16542,0,1,0,-0.8,10,-1.83458,-122
0.434,-8.112045,0,1,0,-0.8,10,-1.887955,-122
0.45,-8.0617,0,1,0,-0.8,10,-1.9383,-122
0.467,-8.00832,0,1,0,-0.8,10,-1.99168,-122
0.484,-7.95494,0,1,0,-0.8,10,-2.04506,-122
0.5,-7.9047,0,1,0,-0.8,10,-2.0953,-122
0.517,-7.851327,0,1,0,-0.8,10,-2.148673,-122
0.533,-7.800972,0,1,0,-0.8,10,-2.199028,-122
0.55,-7.7476,0,1,0,-0.8,10,-2.2524,-122
0.567,-7.69422,0,1,0,-0.8,10,-2.30578,-122
0.583,-7.64398,0,1,0,-0.8,10,-2.35602,-122
0.6,-7.5906,0,1,0,-0.8,10,-2.4094,-122
0.616,-7.540255,0,1,0,-0.8,10,-2.459745,-122
0.633,-7.48688,0,1,0,-0.8,10,-2.51312,-122
0.65,-7.4335,0,1,0,-0.8,10,-2.5665,-122
0.666,-7.38326,0,1,0,-0.8,10,-2.61674,-122
0.682,-7.333022,0,1,0,-0.8,10,-2.666978,-122
0.699,-7.279546,0,1,0,-0.8,10,-2.720454,-122
0.716,-7.22616,0,1,0,-0.8,10,-2.77384,-122
0.732,-7.17592,0,1,0,-0.8,10,-2.82408,-122
0.749,-7.12254,0,1,0,-0.8,10,-2.87746,-122
0.766,-7.069167,0,1,0,-0.8,10,-2.930833,-122
0.783,-7.015673,0,1,0,-0.8,10,-2.984327,-122
0.799,-6.96544,0,1,0,-0.8,10,-3.03456,-122
0.815,-6.9152,0,1,0,-0.8,10,-3.0848,-122
0.832,-6.86182,0,1,0,-0.8,10,-3.13818,-122
0.849,-6.808444,0,1,0,-0.8,10,-3.191556,-122
0.865,-6.758094,0,1,0,-0.8,10,-3.241906,-122
0.881,-6.70786,0,1,0,-0.8,10,-3.29214,22
0.898,-6.65448,0,1,0,-0.8,10,-2.89552,24
0.914,-6.60424,0,1,0,-0.8,10,-2.49576,25
0.931,-6.55086,0,1,0,-0.8,10,-2.09914,26
0.947,-6.500546,0,1,0,-0.8,10,-1.699455,27
0.964,-6.44714,0,1,0,-0.8,10,-1.302861,29
0.981,-6.39376,0,1,0,-0.8,10,-0.9062409,30
0.997,-6.34352,0,1,0,-0.8,10,-0.5064816,30
1.014,-6.290144,0,1,0,-0.8,10,-0.1098571,30
1.03,-6.2398,0,1,0,-0.8,10,0.2897983,30
1.047,-6.186419,0,1,0,-0.8,10,0.6864176,30
1.063,-6.13618,0,1,0,-0.8,10,1.086178,30
1.08,-6.0828,0,1,0,-0.8,10,1.482798,31
1.097,-6.029428,0,1,0,-0.8,10,1.879425,33
1.113,-5.979073,0,1,0,-0.8,10,2.27907,35
1.13,-5.9257,0,1,0,-0.8,10,2.675698,39
1.146,-5.87546,0,1,0,-0.8,10,3.075457,42
1.163,-5.82208,0,1,0,-0.8,10,3.472078,46
1.18,-5.7687,0,1,0,-0.8,10,3.868698,51
1.197,-5.715217,0,1,0,-0.8,10,4.265215,54
1.213,-5.66498,0,1,0,-0.8,10,4.664978,57
1.229,-5.61474,0,1,0,-0.8,10,5.064738,58
1.246,-5.56136,0,1,0,-0.8,10,5.461358,61
1.262,-5.511121,0,1,0,-0.8,10,5.861119,62
1.279,-5.457646,0,1,0,-0.8,10,6.257644,63
1.295,-5.4074,0,1,0,-0.8,10,6.657397,63
